device_type,browser,operating_system,page_views,session_duration,age,abandoned_cart,user_category,marketing_target
0,0,4,4,244,69,0,0,1
2,2,4,8,175,69,0,0,1
0,2,0,10,277,69,0,0,1
2,3,2,7,239,69,0,0,1
1,3,4,6,141,69,0,0,1
0,0,0,6,294,69,0,0,1
2,0,0,7,162,69,0,0,1
2,1,1,4,245,69,0,0,1
2,0,4,8,41,69,0,0,1
0,0,4,10,246,69,0,0,1
1,0,2,5,134,69,0,0,1
1,2,4,10,43,69,0,0,1
0,1,1,7,124,69,0,0,1
1,2,1,5,180,69,0,0,1
1,1,1,10,134,48,0,0,1
0,2,3,5,75,48,0,0,1
0,1,4,6,86,48,0,0,1
1,0,0,10,222,48,0,0,1
1,0,0,6,285,48,0,0,1
1,3,2,9,263,48,0,0,1
2,3,0,10,54,48,0,0,1
0,3,1,8,186,48,0,0,1
1,1,4,8,33,48,0,0,1
1,0,0,7,287,48,0,0,1
2,1,4,4,249,48,0,0,1
0,0,2,3,90,48,0,0,1
2,1,3,9,300,68,1,2,3
2,2,1,5,211,68,1,2,3
0,3,1,6,199,68,1,2,3
1,0,0,3,97,68,1,2,3
0,2,2,9,161,68,1,2,3
1,2,2,7,160,68,1,2,3
1,3,1,4,291,68,1,2,3
0,3,0,10,50,68,1,2,3
2,3,3,10,227,68,1,2,3
2,2,4,3,235,38,1,2,1
0,3,4,4,194,38,1,2,1
2,0,2,8,27,38,1,2,1
1,3,2,5,217,38,1,2,1
1,2,3,6,64,38,1,2,1
0,0,1,9,273,38,1,2,1
0,0,3,7,186,38,1,2,1
1,1,2,5,20,38,1,2,1
1,0,3,6,205,38,1,2,1
0,2,3,5,129,38,1,2,1
0,2,0,4,87,38,1,2,1
2,1,4,4,162,38,1,2,1
1,2,0,3,170,24,0,1,1
2,3,1,10,70,24,0,1,1
2,1,3,3,61,24,0,1,1
1,2,1,7,142,24,0,1,1
1,2,3,8,133,24,0,1,1
2,3,3,10,299,24,0,1,1
2,2,2,10,104,24,0,1,1
0,1,0,3,265,24,0,1,1
0,3,3,3,146,24,0,1,1
1,3,2,3,64,21,1,0,1
1,3,2,6,52,21,1,0,1
1,2,0,8,105,21,1,0,1
0,2,2,6,149,21,1,0,1
0,2,3,9,272,21,1,0,1
2,2,4,3,89,62,0,1,1
1,3,1,8,38,62,0,1,1
0,3,0,4,53,62,0,1,1
0,0,4,4,74,62,0,1,1
1,1,1,4,181,62,0,1,1
0,0,0,5,208,62,0,1,1
0,2,1,3,83,62,0,1,1
2,3,0,6,118,62,0,1,1
0,3,0,4,129,62,0,1,1
2,2,4,3,42,62,0,1,1
0,2,4,7,92,62,0,1,1
0,1,3,9,26,62,0,1,1
2,1,2,8,35,62,0,1,1
0,2,0,5,219,62,0,1,1
1,0,4,6,85,62,0,1,1
2,2,1,9,29,69,1,2,2
1,2,4,3,299,69,1,2,2
0,2,1,3,124,69,1,2,2
2,2,0,6,54,69,1,2,2
2,3,3,9,59,69,1,2,2
2,1,4,8,285,69,1,2,2
1,0,0,9,225,69,1,2,2
1,1,4,6,269,69,1,2,2
0,3,3,3,221,69,1,2,2
1,0,4,3,128,69,1,2,2
2,0,3,9,44,69,1,2,2
2,2,4,10,221,22,0,1,1
0,0,1,10,275,22,0,1,1
1,0,1,8,258,22,0,1,1
2,2,2,3,213,22,0,1,1
1,3,0,4,275,22,0,1,1
2,0,1,7,36,22,0,1,1
2,2,3,4,110,22,0,1,1
1,3,4,3,37,22,0,1,1
0,2,0,5,166,22,0,1,1
1,3,2,8,167,22,0,1,1
0,2,4,3,59,22,0,1,1
1,3,3,6,210,32,1,2,2
1,3,1,8,94,32,1,2,2
1,0,0,6,189,32,1,2,2
1,0,3,10,172,32,1,2,2
2,2,3,7,39,32,1,2,2
1,0,0,10,214,32,1,2,2
1,1,3,9,225,32,1,2,2
0,1,4,9,169,32,1,2,2
2,2,3,7,266,32,1,2,2
0,0,0,10,232,32,1,2,2
1,2,3,10,154,32,1,2,2
1,2,1,5,217,32,1,2,2
2,2,0,10,103,32,1,2,2
0,3,3,4,204,32,1,2,2
0,2,0,4,111,32,1,2,2
0,3,4,5,222,24,0,2,1
2,1,4,7,113,24,0,2,1
1,2,0,9,260,24,0,2,1
0,3,0,7,86,24,0,2,1
0,3,2,5,247,24,0,2,1
0,2,2,8,63,40,0,1,1
0,2,1,3,144,40,0,1,1
1,2,2,6,248,40,0,1,1
0,0,3,3,140,40,0,1,1
1,3,3,5,220,40,0,1,1
0,1,2,9,123,40,0,1,1
1,0,3,7,285,40,0,1,1
1,2,0,3,299,40,0,1,1
2,0,4,10,29,64,0,1,1
0,1,1,6,55,64,0,1,1
2,1,4,9,235,64,0,1,1
0,0,2,4,256,64,0,1,1
0,3,2,6,53,64,0,1,1
0,0,3,7,209,64,0,1,1
0,3,2,9,144,64,0,1,1
0,2,3,6,176,64,0,1,1
2,1,1,5,130,64,0,1,1
1,0,0,8,293,64,0,1,1
1,2,1,7,261,64,0,1,1
0,2,1,6,139,64,0,1,1
0,3,1,5,124,64,0,1,1
1,3,0,9,299,39,1,2,1
1,2,3,7,264,39,1,2,1
0,0,3,4,193,39,1,2,1
2,2,2,4,105,39,1,2,1
2,0,4,10,123,39,1,2,1
1,0,1,3,54,39,1,2,1
1,0,3,3,293,39,1,2,1
1,0,1,3,50,39,1,2,1
0,0,3,3,135,39,1,2,1
2,2,2,7,167,39,1,2,1
1,1,0,8,141,39,1,2,1
0,1,0,7,30,39,1,2,1
2,0,1,4,120,39,1,2,1
0,1,4,7,163,38,0,2,2
2,0,3,9,178,38,0,2,2
0,2,0,4,169,38,0,2,2
1,1,3,3,189,38,0,2,2
0,2,0,10,287,38,0,2,2
2,1,4,8,209,20,1,0,1
2,1,3,9,181,20,1,0,1
0,1,1,3,74,20,1,0,1
2,2,1,4,124,20,1,0,1
1,2,3,10,94,20,1,0,1
2,3,4,9,199,20,1,0,1
1,3,1,8,26,20,1,0,1
1,3,3,4,38,20,1,0,1
0,3,3,10,218,20,1,0,1
0,1,2,3,284,20,1,0,1
2,2,2,8,58,20,1,0,1
2,2,0,9,158,50,1,0,1
2,1,4,7,64,50,1,0,1
1,3,3,4,150,50,1,0,1
1,1,4,10,92,50,1,0,1
1,3,1,3,203,50,1,0,1
1,3,0,3,227,50,1,0,1
0,3,2,3,73,54,0,2,1
1,1,3,5,241,54,0,2,1
0,0,0,6,199,54,0,2,1
2,0,0,7,253,54,0,2,1
2,1,0,3,155,54,0,2,1
2,0,2,6,185,54,0,2,1
0,0,3,6,126,59,0,2,1
0,3,3,6,184,59,0,2,1
1,3,2,5,115,59,0,2,1
1,0,4,10,53,59,0,2,1
1,3,2,6,201,59,0,2,1
0,2,4,8,122,59,0,2,1
1,2,3,4,180,59,0,2,1
0,2,3,10,228,59,0,2,1
1,2,4,9,105,59,0,2,1
0,0,0,9,97,22,1,1,1
2,0,0,5,194,22,1,1,1
2,1,1,9,205,22,1,1,1
2,3,1,5,20,22,1,1,1
0,3,0,6,26,22,1,1,1
2,2,0,4,210,22,1,1,1
1,0,2,4,104,22,1,1,1
2,2,1,9,83,22,1,1,1
1,1,1,7,255,22,1,1,1
2,2,4,5,72,22,1,1,1
2,0,1,7,54,32,0,1,2
0,1,3,9,144,32,0,1,2
2,1,2,5,76,32,0,1,2
1,0,3,5,255,32,0,1,2
2,1,0,10,283,32,0,1,2
2,2,1,8,92,32,0,1,2
2,2,0,8,299,32,0,1,2
2,1,4,3,112,32,0,1,2
1,0,1,8,202,32,0,1,2
2,1,1,4,170,32,0,1,2
0,2,4,9,123,32,0,1,2
0,2,2,7,121,42,0,0,1
2,1,4,7,117,42,0,0,1
2,3,4,4,209,42,0,0,1
2,0,4,5,162,42,0,0,1
2,2,1,8,192,42,0,0,1
2,1,0,8,206,32,1,1,3
0,0,2,3,84,32,1,1,3
0,0,1,9,123,32,1,1,3
0,2,0,10,134,32,1,1,3
0,0,0,6,257,32,1,1,3
2,0,1,7,243,32,1,1,3
2,3,1,7,263,58,1,1,3
2,0,3,8,116,58,1,1,3
2,2,2,7,276,58,1,1,3
0,0,4,8,151,58,1,1,3
0,3,2,10,251,58,1,1,3
0,0,0,8,296,58,1,1,3
0,1,1,9,71,58,1,1,3
0,0,4,4,285,58,1,1,3
2,1,1,6,157,58,1,1,3
0,3,3,10,243,58,1,1,3
1,2,4,7,246,58,1,1,3
2,1,3,3,259,58,1,1,3
0,3,3,5,152,58,1,1,3
0,2,1,8,233,58,1,1,3
0,3,2,3,299,58,1,1,3
0,3,2,5,297,49,0,2,2
2,3,1,5,251,49,0,2,2
1,0,2,3,208,49,0,2,2
0,1,4,3,228,49,0,2,2
0,3,4,4,88,49,0,2,2
1,3,3,5,108,49,0,2,2
2,2,3,10,158,49,0,2,2
2,0,1,3,290,49,0,2,2
2,0,4,8,144,49,0,2,2
1,2,4,10,230,49,0,2,2
2,3,2,5,131,49,0,2,2
0,0,3,4,195,49,0,2,2
0,3,1,10,155,49,0,2,2
2,0,3,8,73,49,0,2,2
0,0,2,7,64,62,0,2,3
2,0,3,5,219,62,0,2,3
0,2,4,10,218,62,0,2,3
1,1,3,6,101,62,0,2,3
1,0,3,10,43,62,0,2,3
0,0,1,6,20,62,0,2,3
1,3,4,4,26,62,0,2,3
2,0,0,5,127,62,0,2,3
0,2,1,10,207,62,0,2,3
2,0,1,3,232,37,0,2,1
0,0,0,3,271,37,0,2,1
2,3,3,10,75,37,0,2,1
0,2,3,8,271,37,0,2,1
0,1,0,4,37,37,0,2,1
0,3,1,4,39,37,0,2,1
1,2,3,7,269,37,0,2,1
1,2,4,8,279,37,0,2,1
1,1,2,5,220,62,1,1,1
2,3,3,4,94,62,1,1,1
0,3,0,8,61,62,1,1,1
1,1,4,7,59,62,1,1,1
1,0,3,4,190,62,1,1,1
2,2,3,5,147,62,1,1,1
2,3,2,9,168,62,1,1,1
1,0,2,7,69,45,1,1,1
0,0,1,8,194,45,1,1,1
2,3,3,3,162,45,1,1,1
1,2,0,9,121,45,1,1,1
2,2,1,9,290,45,1,1,1
0,3,3,3,125,48,1,0,1
1,2,2,3,68,48,1,0,1
2,2,2,9,134,48,1,0,1
2,3,0,6,269,48,1,0,1
1,1,3,10,69,48,1,0,1
2,1,4,4,97,48,1,0,1
0,0,3,3,219,48,1,0,1
0,1,3,10,239,48,1,0,1
2,0,3,3,230,48,1,0,1
2,1,1,8,262,48,1,0,1
2,2,4,4,38,48,1,0,1
1,2,0,8,246,48,1,0,1
1,2,0,10,194,48,1,0,1
2,2,2,7,155,48,1,0,1
2,3,2,4,93,57,1,2,1
2,3,2,9,283,57,1,2,1
2,0,0,8,60,57,1,2,1
0,2,4,5,192,57,1,2,1
1,2,1,6,90,57,1,2,1
0,2,3,7,52,57,1,2,1
1,2,2,8,63,57,1,2,1
0,1,4,9,43,57,1,2,1
2,3,3,9,26,57,1,2,1
0,1,0,9,191,57,1,2,1
0,2,2,9,202,57,1,2,1
2,3,2,4,48,57,1,2,1
0,2,2,3,53,57,1,2,1
2,0,2,9,212,57,1,2,1
0,3,2,6,298,34,1,0,1
1,0,0,10,202,34,1,0,1
2,3,2,5,117,34,1,0,1
2,0,2,10,52,34,1,0,1
1,1,1,8,154,34,1,0,1
1,0,2,6,28,34,1,0,1
0,0,0,9,32,34,1,0,1
1,1,3,8,185,34,1,0,1
2,1,3,7,87,50,0,0,1
1,1,4,3,158,50,0,0,1
0,0,0,9,91,50,0,0,1
2,2,0,6,227,50,0,0,1
2,1,0,9,191,50,0,0,1
1,1,4,10,259,50,0,0,1
0,0,0,6,207,50,0,0,1
0,3,3,10,278,50,0,0,1
0,1,3,6,36,50,0,0,1
0,1,3,9,88,50,0,0,1
0,3,3,4,157,50,0,0,1
2,2,4,7,253,50,0,0,1
0,0,2,8,151,50,0,0,1
0,0,4,8,27,50,0,0,1
2,3,0,7,156,40,0,0,1
0,2,1,8,294,40,0,0,1
0,0,0,5,50,40,0,0,1
0,2,0,4,93,40,0,0,1
1,0,4,4,134,40,0,0,1
1,3,0,9,222,68,0,1,1
2,1,3,8,222,68,0,1,1
0,2,3,6,120,68,0,1,1
1,3,4,8,45,68,0,1,1
2,0,0,4,142,68,0,1,1
2,1,3,4,58,68,0,1,1
1,1,1,5,39,68,0,1,1
0,3,4,6,79,68,0,1,1
2,1,1,7,258,68,0,1,1
0,3,3,10,102,68,0,1,1
0,0,0,5,224,68,0,1,1
1,3,3,3,204,68,0,1,1
1,0,1,7,169,68,0,1,1
1,1,1,4,172,65,0,2,1
0,2,4,6,197,65,0,2,1
1,1,4,3,72,65,0,2,1
1,3,4,4,205,65,0,2,1
2,1,3,10,177,65,0,2,1
2,3,4,4,161,65,0,2,1
0,1,2,6,27,65,0,2,1
0,3,0,10,30,65,0,2,1
2,1,4,4,37,65,0,2,1
0,1,4,7,169,65,0,2,1
0,1,4,3,116,65,0,2,1
2,2,3,6,217,65,0,2,1
0,0,1,10,255,65,0,2,1
0,1,3,10,114,65,0,2,1
0,3,3,4,52,65,0,2,1
1,3,4,8,48,39,0,2,2
0,3,1,4,275,39,0,2,2
0,1,0,5,214,39,0,2,2
2,1,1,6,280,39,0,2,2
1,3,4,8,221,39,0,2,2
2,0,2,3,211,39,0,2,2
2,3,4,6,229,39,0,2,2
1,3,0,4,125,39,0,2,2
1,1,2,9,31,39,0,2,2
0,0,3,7,109,39,0,2,2
2,0,2,5,58,22,0,1,2
2,2,4,3,91,22,0,1,2
1,0,4,3,234,22,0,1,2
0,3,3,7,148,22,0,1,2
2,2,0,10,185,22,0,1,2
1,0,3,9,236,22,0,1,2
2,1,0,5,165,22,0,1,2
2,3,2,4,264,22,0,1,2
0,1,4,10,281,19,0,1,3
2,2,1,6,262,19,0,1,3
0,2,4,6,218,19,0,1,3
2,3,2,8,237,19,0,1,3
2,1,4,7,164,19,0,1,3
1,3,1,9,255,19,0,1,3
0,3,3,4,299,19,0,1,3
2,3,0,5,160,19,0,1,3
1,2,0,6,183,27,0,0,3
1,2,0,8,284,27,0,0,3
0,3,1,6,250,27,0,0,3
0,2,0,3,116,27,0,0,3
1,1,3,7,265,27,0,0,3
2,1,1,9,179,27,0,0,3
0,2,1,8,197,27,0,0,3
0,0,0,10,248,27,0,0,3
2,0,2,7,158,27,0,0,3
2,0,0,7,162,27,0,0,3
2,1,1,3,225,27,0,0,3
1,1,1,4,284,27,0,0,3
2,2,4,3,216,27,0,0,3
2,3,4,10,151,51,1,2,1
2,1,3,7,33,51,1,2,1
1,2,3,6,90,51,1,2,1
0,3,2,3,215,51,1,2,1
1,0,0,4,26,51,1,2,1
1,0,2,4,285,51,1,2,1
0,2,1,9,233,51,1,2,1
0,2,0,5,209,36,1,0,1
2,0,2,6,109,36,1,0,1
1,3,0,7,38,36,1,0,1
2,1,2,8,85,36,1,0,1
2,1,2,5,250,36,1,0,1
2,0,4,9,267,36,1,0,1
1,1,4,3,132,36,1,0,1
0,1,0,4,159,36,1,0,1
2,1,1,4,29,36,1,0,1
2,2,3,6,35,36,1,0,1
1,2,0,4,235,36,1,0,1
1,1,2,8,140,36,1,0,1
0,3,0,6,296,61,1,0,1
1,3,2,8,188,61,1,0,1
0,0,1,4,122,61,1,0,1
1,1,3,3,170,61,1,0,1
1,2,4,4,38,61,1,0,1
2,0,3,3,136,41,0,2,1
1,1,0,3,99,41,0,2,1
2,2,3,4,266,41,0,2,1
0,3,3,4,260,41,0,2,1
2,0,0,6,242,41,0,2,1
0,1,0,3,69,41,0,2,1
0,0,3,4,225,41,0,2,1
1,1,0,9,247,41,0,2,1
1,1,2,3,202,41,0,2,1
1,2,1,6,53,41,0,2,1
2,1,4,4,274,41,0,2,1
0,0,1,10,96,41,0,2,1
1,1,1,4,275,41,0,2,1
0,1,3,6,55,41,0,2,1
1,0,4,7,189,47,0,2,2
1,1,0,8,187,47,0,2,2
2,3,4,5,294,47,0,2,2
1,2,1,5,173,47,0,2,2
1,3,2,7,223,47,0,2,2
1,1,0,6,206,47,0,2,2
1,1,2,8,138,47,0,2,2
0,2,2,7,276,47,0,2,2
1,0,0,4,191,47,0,2,2
2,1,4,5,196,47,0,2,2
1,3,3,7,113,61,0,2,1
0,1,3,9,81,61,0,2,1
1,3,1,7,77,61,0,2,1
0,0,0,4,203,61,0,2,1
1,3,1,7,187,61,0,2,1
1,3,4,4,159,61,0,2,1
2,2,0,7,26,61,0,2,1
2,0,3,8,27,61,0,2,1
2,0,1,8,266,61,0,2,1
1,1,2,6,239,61,0,2,1
2,1,2,5,149,34,1,1,3
1,1,3,8,267,34,1,1,3
0,2,0,10,272,34,1,1,3
1,2,0,8,106,34,1,1,3
0,2,4,9,144,34,1,1,3
2,0,3,3,119,51,1,2,1
2,1,1,3,233,51,1,2,1
2,1,4,6,242,51,1,2,1
1,3,2,4,155,51,1,2,1
1,3,3,7,261,51,1,2,1
0,0,4,5,186,51,1,2,1
0,2,3,3,129,51,1,2,1
0,3,2,7,164,51,1,2,1
2,1,4,4,43,51,1,2,1
2,1,0,9,265,51,1,2,1
2,0,3,4,258,51,1,2,1
0,1,2,6,126,18,1,2,1
0,2,0,6,80,18,1,2,1
1,3,2,5,263,18,1,2,1
0,0,3,5,32,18,1,2,1
2,3,4,10,228,18,1,2,1
2,2,4,4,68,18,1,2,1
0,0,0,9,238,18,1,2,1
0,3,4,4,37,18,1,2,1
0,0,4,7,48,18,1,2,1
2,2,2,10,101,18,1,2,1
2,2,0,5,51,18,1,2,1
0,1,2,9,188,18,1,2,1
1,2,4,6,185,18,1,2,1
0,2,1,5,230,18,1,2,1
1,2,1,8,96,42,1,1,1
0,0,1,4,244,42,1,1,1
2,1,4,4,73,42,1,1,1
2,3,0,7,272,42,1,1,1
1,0,4,3,135,42,1,1,1
1,3,3,6,55,42,1,1,1
0,3,0,10,56,42,1,1,1
1,0,2,6,55,42,1,1,1
0,3,0,3,235,42,1,1,1
2,0,4,7,161,42,1,1,1
0,3,1,3,209,42,1,1,1
2,3,3,8,252,42,1,1,1
2,3,3,5,159,42,0,0,1
0,2,4,3,183,42,0,0,1
2,3,4,3,107,42,0,0,1
1,2,4,3,196,42,0,0,1
0,1,4,8,240,42,0,0,1
1,1,1,9,118,42,0,0,1
0,2,2,6,229,42,0,0,1
0,1,1,4,67,42,0,0,1
0,2,2,3,22,42,0,0,1
2,1,3,6,97,42,0,0,1
1,0,0,10,154,42,0,0,1
2,1,4,4,216,42,0,0,1
2,1,2,5,26,39,0,1,1
0,1,1,3,145,39,0,1,1
0,1,0,6,208,39,0,1,1
2,3,0,3,282,39,0,1,1
0,3,2,8,63,39,0,1,1
2,1,2,9,177,39,0,1,1
1,2,4,10,116,39,0,1,1
0,1,3,10,92,39,0,1,1
1,2,2,4,208,39,0,1,1
1,1,3,8,42,39,0,1,1
2,3,3,3,165,39,0,1,1
0,1,2,8,228,57,0,1,1
1,3,1,6,247,57,0,1,1
2,2,1,8,133,57,0,1,1
2,3,3,4,72,57,0,1,1
0,0,1,7,237,57,0,1,1
2,2,1,3,87,57,0,1,1
0,3,0,6,71,57,0,1,1
2,2,1,7,132,57,0,1,1
0,0,4,6,232,57,0,1,1
0,0,0,4,51,57,0,1,1
1,0,4,10,129,42,0,1,1
1,3,3,9,168,42,0,1,1
1,0,2,8,50,42,0,1,1
0,1,1,6,85,42,0,1,1
2,2,1,10,299,42,0,1,1
2,3,2,4,222,42,0,1,1
0,3,0,9,225,42,0,1,1
1,0,3,3,204,42,0,1,1
0,2,0,9,58,42,0,1,1
0,0,1,10,275,42,0,1,1
1,2,3,9,261,42,0,1,1
2,0,1,9,54,42,0,1,1
0,3,0,7,83,69,1,0,1
1,1,0,6,32,69,1,0,1
2,1,0,6,185,69,1,0,1
1,3,0,8,63,69,1,0,1
0,2,2,9,111,69,1,0,1
0,0,4,5,192,69,1,0,1
1,1,1,5,202,69,1,0,1
2,2,2,10,88,69,1,0,1
2,1,2,8,215,69,1,0,1
2,2,2,8,205,69,1,0,1
0,1,4,3,246,37,0,2,1
2,3,0,5,110,37,0,2,1
2,2,0,8,49,37,0,2,1
0,3,1,8,31,37,0,2,1
0,0,2,5,73,37,0,2,1
1,0,4,6,48,37,0,2,1
2,2,1,10,70,37,0,2,1
0,3,2,5,147,37,0,2,1
2,2,3,8,107,37,0,2,1
2,2,4,7,70,37,0,2,1
0,3,0,9,161,36,0,0,1
0,3,2,6,170,36,0,0,1
2,3,4,7,102,36,0,0,1
0,3,0,3,262,36,0,0,1
2,2,4,3,120,36,0,0,1
2,2,0,6,68,36,0,0,1
2,1,3,7,64,36,0,0,1
1,1,3,3,165,36,0,0,1
2,3,0,8,44,36,0,0,1
1,2,4,8,272,36,0,0,1
2,0,1,8,67,36,0,0,1
1,2,3,6,226,36,0,0,1
1,3,1,7,220,36,0,0,1
0,1,3,10,34,36,0,0,1
0,1,4,9,242,36,0,0,1
0,3,1,6,95,39,0,0,1
2,3,3,7,61,39,0,0,1
0,0,0,7,250,39,0,0,1
0,2,2,3,181,39,0,0,1
0,0,2,4,96,39,0,0,1
2,3,4,6,110,39,0,0,1
0,1,4,3,80,39,0,0,1
2,2,1,8,95,47,0,1,3
1,0,4,3,160,47,0,1,3
2,1,0,3,215,47,0,1,3
1,3,4,8,24,47,0,1,3
1,2,4,5,164,47,0,1,3
1,3,2,7,183,29,0,1,1
1,3,1,6,163,29,0,1,1
1,3,4,10,179,29,0,1,1
2,0,1,9,208,29,0,1,1
1,2,4,7,199,29,0,1,1
2,3,2,10,45,29,0,1,1
1,0,3,8,67,29,0,1,1
0,3,4,9,288,44,0,1,3
2,0,3,3,219,44,0,1,3
2,0,4,9,162,44,0,1,3
2,1,4,5,230,44,0,1,3
2,2,0,8,289,44,0,1,3
2,2,4,4,187,44,0,1,3
2,1,0,5,101,44,0,1,3
0,2,3,5,61,44,0,1,3
1,3,1,4,237,44,0,1,3
0,2,4,4,124,55,0,1,1
0,3,0,3,180,55,0,1,1
2,3,1,3,67,55,0,1,1
2,0,3,4,172,55,0,1,1
1,3,0,4,268,55,0,1,1
2,2,2,9,216,55,0,1,1
0,2,0,10,94,55,0,1,1
1,2,3,3,45,55,0,1,1
1,2,1,9,102,55,0,1,1
1,2,3,7,46,55,0,1,1
1,2,4,6,35,55,0,1,1
1,2,2,9,154,55,0,1,1
2,0,1,10,178,60,0,1,1
0,1,0,5,75,60,0,1,1
1,0,0,8,220,60,0,1,1
2,3,1,10,248,60,0,1,1
1,0,2,4,41,60,0,1,1
2,1,0,8,190,60,0,1,1
2,1,4,4,26,60,0,1,1
0,0,4,6,257,60,0,1,1
0,2,1,4,270,60,0,1,1
1,3,2,4,257,60,0,1,1
2,2,4,8,171,60,0,1,1
0,2,1,9,146,60,0,1,1
0,2,1,5,86,60,0,1,1
2,2,4,6,284,63,1,1,2
1,2,4,3,22,63,1,1,2
2,2,4,4,21,63,1,1,2
0,0,4,8,69,63,1,1,2
0,2,3,4,97,63,1,1,2
1,0,3,3,81,63,1,1,2
2,0,1,8,49,63,1,1,2
1,3,2,7,66,63,1,1,2
2,1,4,4,230,63,1,1,2
0,2,4,3,245,49,0,1,2
2,2,0,3,300,49,0,1,2
1,3,1,6,155,49,0,1,2
1,3,1,8,273,49,0,1,2
0,3,3,10,105,49,0,1,2
1,3,1,9,28,49,0,1,2
2,2,2,9,259,26,0,0,1
0,1,3,3,280,26,0,0,1
0,0,4,3,21,26,0,0,1
2,0,2,8,116,26,0,0,1
2,3,4,10,58,26,0,0,1
0,1,2,6,174,26,0,0,1
2,3,2,10,207,26,0,0,1
0,1,4,8,262,26,0,0,1
2,1,2,10,74,62,1,2,1
2,0,0,6,69,62,1,2,1
1,2,3,5,284,62,1,2,1
0,2,1,9,55,62,1,2,1
1,3,2,4,198,62,1,2,1
1,3,0,8,83,62,1,2,1
2,0,2,10,39,62,1,2,1
1,3,4,4,189,62,1,2,1
1,2,0,4,159,63,0,1,1
2,1,0,9,74,63,0,1,1
2,1,1,4,98,63,0,1,1
2,2,3,6,39,63,0,1,1
2,3,0,10,218,63,0,1,1
1,0,3,9,169,63,0,1,1
2,0,2,3,117,63,0,1,1
0,3,1,5,232,63,0,1,1
2,3,3,8,236,63,0,1,1
1,1,3,6,246,63,0,1,1
2,3,4,5,286,63,0,1,1
1,3,0,5,108,66,0,2,1
2,3,2,7,253,66,0,2,1
1,1,0,10,63,66,0,2,1
2,1,0,10,72,66,0,2,1
0,1,3,4,158,66,0,2,1
2,3,3,6,81,66,0,2,1
2,2,2,9,285,66,0,2,1
2,1,4,8,183,66,0,2,1
2,2,3,3,143,66,0,2,1
2,2,0,5,173,66,0,2,1
2,3,0,10,23,66,0,2,1
2,3,3,8,78,66,0,2,1
2,0,2,5,88,59,1,0,1
1,1,2,9,67,59,1,0,1
1,0,3,8,129,59,1,0,1
2,3,1,4,282,59,1,0,1
1,0,3,3,64,59,1,0,1
1,0,0,3,261,59,1,0,1
2,1,3,10,28,59,1,0,1
0,1,1,10,152,59,1,0,1
0,0,4,3,48,59,1,0,1
1,2,3,4,73,41,1,1,1
2,2,4,3,106,41,1,1,1
1,0,0,3,113,41,1,1,1
2,1,1,9,149,41,1,1,1
1,3,4,8,64,41,1,1,1
0,1,4,8,295,41,1,1,1
2,0,0,8,197,41,1,1,1
1,2,2,4,68,41,1,1,1
0,3,0,7,97,41,1,1,1
0,3,2,4,297,41,1,1,1
1,3,0,8,104,41,1,1,1
2,1,1,10,251,41,1,1,1
2,0,3,6,76,41,1,1,1
0,1,4,3,64,41,1,1,1
1,2,0,3,194,22,0,0,2
2,1,2,5,40,22,0,0,2
0,3,4,6,92,22,0,0,2
2,3,1,6,119,22,0,0,2
2,0,3,8,119,22,0,0,2
2,1,3,6,90,22,0,0,2
2,3,4,9,204,22,0,0,2
2,1,2,9,119,30,0,1,1
1,1,2,10,157,30,0,1,1
2,0,4,7,279,30,0,1,1
2,2,2,3,63,30,0,1,1
0,3,1,7,221,30,0,1,1
1,2,3,10,36,30,0,1,1
0,1,1,8,75,30,0,1,1
2,1,1,8,218,26,1,2,1
2,3,1,5,130,26,1,2,1
0,1,3,7,34,26,1,2,1
1,1,2,7,296,26,1,2,1
0,1,1,5,191,26,1,2,1
0,1,2,7,138,26,1,2,1
2,2,2,7,250,26,1,2,1
1,1,3,6,44,26,1,2,1
2,2,3,5,203,26,1,2,1
2,2,2,10,73,26,1,2,1
1,1,4,6,222,26,1,2,1
0,3,3,7,296,41,1,0,2
0,2,3,8,271,41,1,0,2
1,2,3,6,156,41,1,0,2
0,2,4,6,116,41,1,0,2
2,2,3,4,67,41,1,0,2
1,2,1,9,262,47,0,0,2
2,3,2,3,221,47,0,0,2
1,3,1,7,30,47,0,0,2
2,3,4,6,132,47,0,0,2
0,1,4,7,215,47,0,0,2
2,2,4,4,186,47,0,0,2
0,3,0,9,163,47,0,0,2
0,0,3,4,221,47,0,0,2
1,1,0,6,221,47,0,0,2
1,3,0,10,78,58,0,1,1
0,1,4,7,189,58,0,1,1
1,2,3,5,26,58,0,1,1
0,2,3,9,141,58,0,1,1
2,3,2,9,162,58,0,1,1
1,3,4,3,261,58,0,1,1
1,2,0,8,160,58,0,1,1
0,2,0,4,94,58,0,1,1
2,1,1,4,215,58,0,1,1
0,1,2,4,22,58,0,1,1
1,2,4,4,170,58,0,1,1
0,1,0,8,164,25,0,2,1
1,0,1,7,249,25,0,2,1
2,2,0,6,129,25,0,2,1
0,0,2,7,53,25,0,2,1
0,3,1,9,181,25,0,2,1
0,0,4,9,23,25,0,2,1
2,2,0,8,226,25,0,2,1
1,0,0,4,243,25,0,2,1
1,1,0,7,215,25,0,2,1
1,0,4,8,242,25,0,2,1
2,3,2,7,106,59,1,2,1
0,1,3,8,105,59,1,2,1
2,3,0,9,74,59,1,2,1
1,1,0,9,233,59,1,2,1
